FIPS,AlGore_Dem_2000,pct_dem_2000,GeorgeWBush_Rep_2000,pct_rep_2000,RalphNader_Green_2000,pct_green_2000,Other_2000,pct_other_2000,totalvotes_2000,JohnKerry_Dem_2004,pct_dem_2004,GeorgeWBush_Rep_2004,pct_rep_2004,Other_2004,pct_other_2004,totalvotes_2004,Obama_Dem_2008,pct_dem_2008,McCain_Rep_2008,pct_rep_2008,Other_2008,pct_other_2008,totalvotes_2008,Obama_Dem_2012,pct_dem_2012,Romney_Rep_2012,pct_rep_2012,Other_2012,pct_other_2012,totalvotes_2012,Clinton_Dem_2016,pct_dem_2016,Trump_Rep_2016,pct_rep_2016,Other_2016,pct_other_2016,totalvotes2016,dem_2020,pct_dem_2020,gop_2020,pct_gop_2020,total_votes_2020
28003,5059,0.40030068,7254,0.573983225,101,0.007991771,224,0.017724323,12638,5425,0.382554122,8605,0.606797828,151,0.01064805,14181,4130,0.274985019,10805,0.719422065,84,0.005592916,15019,3511,0.236749831,11111,0.749224545,208,0.014025624,14830,2684,0.1815599,11819,0.799499425,280,0.018940675,14783,2741,0.17526697,12689,0.811369,15639
40051,6037,0.37091423,10040,0.616859179,NA,0,199,0.012226591,16276,5970,0.296926291,14136,0.703073709,NA,,20106,5520,0.26647357,15195,0.73352643,0,0,20715,4786,0.243947194,14833,0.756052806,0,0,19619,3882,0.174190074,17316,0.776990039,1088,0.048819887,22286,4144,0.17938617,18538,0.80247611,23101
29099,38616,0.500181338,36766,0.476218849,1182,0.015310088,640,0.008289726,77204,46057,0.493834706,46624,0.499914222,583,0.006251072,93264,53467,0.505818134,50804,0.480625142,1433,0.013556724,105704,41564,0.425812665,53978,0.552990954,2069,0.021196382,97611,31568,0.297144148,69036,0.64982398,5634,0.053031872,106238,37507,0.32159239,77021,0.66039324,116629
37059,3651,0.260822975,10184,0.727532505,NA,0,163,0.011644521,13998,4233,0.253776978,12372,0.741726619,75,0.004496403,16680,6178,0.303318932,13981,0.686419874,209,0.010261194,20368,5735,0.277455249,14687,0.710546686,248,0.011998065,20670,5270,0.242232028,15602,0.717135503,884,0.040632469,21756,6653,0.26549342,18115,0.72289395,25059
18007,1328,0.342798141,2441,0.63009809,20,0.005162623,85,0.021941146,3874,1135,0.284318637,2797,0.700651303,60,0.01503006,3992,1563,0.409805978,2183,0.572364971,68,0.017829051,3814,1159,0.32392398,2329,0.650922303,90,0.025153717,3578,860,0.234588107,2579,0.703491544,227,0.061920349,3666,1009,0.24520048,3007,0.7307412,4115
40041,5514,0.412940912,7618,0.5705085,NA,0,221,0.016550588,13353,5591,0.358213737,10017,0.641786263,NA,,15608,5085,0.331011587,10277,0.668988413,0,0,15362,4196,0.293919866,10080,0.706080134,0,0,14276,3311,0.210677017,11826,0.752481547,579,0.036841435,15716,3472,0.20133372,13557,0.78614092,17245
18183,4107,0.330357143,8080,0.64993565,30,0.002413127,215,0.01729408,12432,3880,0.287812477,9512,0.705585639,89,0.006601884,13481,5862,0.385962602,9124,0.600737424,202,0.013299974,15188,4420,0.294450736,10258,0.683365532,333,0.022183732,15011,3379,0.216283684,11358,0.727005057,886,0.056711259,15623,4233,0.24077129,12856,0.73124397,17581
13321,2214,0.365286256,3792,0.625639333,8,0.001319914,47,0.007754496,6061,2219,0.301986935,5105,0.69474687,24,0.003266195,7348,2542,0.303703704,5780,0.690561529,48,0.005734767,8370,2487,0.295403255,5869,0.697113671,63,0.007483074,8419,2020,0.243520193,6152,0.741651597,123,0.01482821,8295,2395,0.25791514,6831,0.73562354,9286
50023,15281,0.513664325,11448,0.384819658,2433,0.081784262,587,0.019731756,29749,19177,0.609800305,11461,0.36444289,810,0.025756805,31448,22324,0.693291925,9129,0.283509317,747,0.023198758,32200,20351,0.694407479,8093,0.276145631,863,0.02944689,29307,18594,0.598147076,7993,0.257125394,4499,0.14472753,31086,1258.45,0.71292204,446.25,0.25280422,1765.2
26065,69231,0.574078527,47314,0.392337991,3290,0.027281396,760,0.006302085,120595,76877,0.577792308,54734,0.411369905,1442,0.010837786,133053,93994,0.658548718,46483,0.325673129,2252,0.015778153,142729,80847,0.632061606,45306,0.354202173,1757,0.013736221,127910,79110,0.603257637,43868,0.334517836,8160,0.062224527,131138,94221,0.650711,47640,0.32901233,144797
47147,10249,0.508282087,9675,0.479815513,148,0.007339814,92,0.004562587,20164,9863,0.38954935,15329,0.605434654,127,0.005015996,25319,9318,0.337437532,17903,0.648330557,393,0.014231911,27614,8290,0.315341017,17643,0.671117197,356,0.013541786,26289,6637,0.244790322,19410,0.715892745,1066,0.039316933,27113,8690,0.2577717,24535,0.72778237,33712
21077,1049,0.426596177,1345,0.546970313,38,0.015453436,27,0.010980073,2459,1188,0.386592906,1869,0.608200456,16,0.005206638,3073,1278,0.400250548,1840,0.57626057,75,0.023488882,3193,1238,0.404442992,1758,0.574322117,65,0.021234891,3061,749,0.22438586,2443,0.731875374,146,0.043738766,3338,822,0.21356197,2955,0.7677319,3849
47143,3722,0.380884159,5900,0.603765862,74,0.007572657,76,0.007777323,9772,3663,0.331883664,7288,0.660324364,86,0.007791972,11037,2907,0.261750405,8042,0.724113092,157,0.014136503,11106,2628,0.24815864,7802,0.736732767,160,0.015108593,10590,1942,0.175555957,8660,0.782860242,460,0.0415838,11062,2363,0.17364785,11031,0.81062609,13608
54093,1319,0.394202032,1935,0.578302451,50,0.014943216,42,0.012552301,3346,1400,0.388888889,2179,0.605277778,21,0.005833333,3600,1288,0.367265469,2123,0.605360707,96,0.027373824,3507,880,0.280433397,2176,0.693435309,82,0.026131294,3138,751,0.216115108,2565,0.738129496,159,0.045755396,3475,938,0.24401665,2841,0.73907387,3844
51580,1168,0.527551942,966,0.436314363,24,0.010840108,56,0.025293586,2214,1179,0.512385919,1104,0.479791395,18,0.007822686,2301,1304,0.553950722,1020,0.433305013,30,0.012744265,2354,1319,0.566094421,975,0.418454936,36,0.015450644,2330,914,0.383711167,1349,0.566330814,119,0.049958018,2382,964,0.37162682,1580,0.6090979,2594
20141,484,0.238423645,1432,0.705418719,74,0.036453202,40,0.019704433,2030,454,0.218795181,1587,0.764819277,34,0.016385542,2075,403,0.20880829,1490,0.772020725,37,0.019170984,1930,324,0.176278564,1479,0.804678999,35,0.019042437,1838,233,0.130313199,1460,0.81655481,95,0.053131991,1788,275,0.14481306,1590,0.83728278,1899
31019,3927,0.238563878,11931,0.724804082,483,0.029342081,120,0.007289958,16461,4100,0.22033534,14222,0.764294927,286,0.015369733,18608,5867,0.304099933,13097,0.67884725,329,0.017052817,19293,5365,0.275792937,13570,0.69757878,518,0.026628284,19453,4763,0.225424772,14569,0.689526244,1797,0.085048985,21129,6350,0.26919326,16640,0.70541352,23589
19009,1780,0.470401691,1909,0.5044926,56,0.014799154,39,0.010306554,3784,1608,0.44766147,1958,0.545100223,26,0.007238307,3592,1739,0.506259098,1634,0.475691412,62,0.018049491,3435,1611,0.466010992,1802,0.521261209,44,0.012727799,3457,1080,0.316529894,2136,0.626025791,196,0.057444314,3412,1071,0.3135246,2295,0.6718384,3416
26091,18365,0.45806001,20681,0.515825705,760,0.018955927,287,0.007158357,40093,20787,0.442163703,25675,0.546137156,550,0.011699141,47012,24640,0.516193908,22225,0.465601039,869,0.018205053,47734,21776,0.486897415,22351,0.499754047,597,0.013348538,44724,16750,0.364613945,26430,0.575328153,2759,0.060057903,45939,20916,0.39133364,31539,0.59008753,53448
48123,1570,0.253922044,4541,0.734433123,53,0.008571891,19,0.003072942,6183,1610,0.239156269,5100,0.757575758,22,0.003267974,6732,1716,0.258979777,4888,0.73769997,22,0.003320254,6626,1467,0.221000301,5122,0.771617957,49,0.007381741,6638,1163,0.169929866,5519,0.806399766,162,0.023670368,6844,1494,0.18403548,6567,0.80894309,8118
29199,790,0.362551629,1335,0.612666361,37,0.016980266,17,0.007801744,2179,828,0.37687756,1352,0.615384615,17,0.007737824,2197,793,0.377979028,1249,0.595328885,56,0.026692088,2098,643,0.332128099,1246,0.643595041,47,0.02427686,1936,365,0.18546748,1525,0.774898374,78,0.039634146,1968,387,0.19496222,1560,0.78589422,1985
49019,1158,0.320420587,1822,0.504150526,540,0.149418926,94,0.026009961,3614,1858,0.446098439,2130,0.511404562,177,0.042496999,4165,2067,0.506990434,1871,0.45891587,139,0.034093696,4077,1727,0.43721519,1996,0.505316456,227,0.057468354,3950,1960,0.432384734,1975,0.435693801,598,0.131921465,4533,2733,0.54366422,2168,0.43127114,5027
20121,4554,0.392349444,6611,0.569570087,294,0.025329543,148,0.012750926,11607,4838,0.345176941,9013,0.643050799,165,0.01177226,14016,5742,0.37341484,9382,0.610132015,253,0.016453144,15377,4712,0.317178244,9858,0.663570275,286,0.019251481,14856,3991,0.265677007,10003,0.665890028,1028,0.068432965,15022,5133,0.29125056,12116,0.68747163,17624
48389,1872,0.589420655,1273,0.40081864,22,0.006926952,9,0.002833753,3176,1600,0.471281296,1777,0.523416789,18,0.005301915,3395,1606,0.521936952,1445,0.46961326,26,0.008449789,3077,1655,0.575251999,1188,0.412930136,34,0.011817866,2877,1659,0.521042714,1417,0.445037688,108,0.033919598,3184,1394,0.37849578,2249,0.61064351,3683
28141,2747,0.392877574,4122,0.589530892,64,0.009153318,59,0.008438215,6992,2775,0.339865279,5288,0.647642376,102,0.012492345,8165,1962,0.236613603,6249,0.753617945,81,0.009768452,8292,1643,0.20703125,6133,0.77280746,160,0.02016129,7936,999,0.119340581,7166,0.856050651,206,0.024608768,8371,1050,0.11593243,7854,0.86717457,9057
39021,5955,0.379783163,9220,0.588010204,346,0.022066327,159,0.010140306,15680,6967,0.371078562,11718,0.62412783,90,0.004793609,18775,7385,0.391009689,11141,0.589876635,361,0.019113676,18887,7044,0.382389664,11045,0.599587427,332,0.018022909,18421,4594,0.253756076,12631,0.697691118,879,0.048552806,18104,4946,0.25535649,14086,0.72724456,19369
19191,4339,0.460762451,4647,0.493469258,343,0.036423489,88,0.009344802,9417,5354,0.496476261,5324,0.493694362,106,0.009829377,10784,6829,0.605407801,4273,0.378812057,178,0.015780142,11280,6256,0.564417178,4622,0.416997474,206,0.018585348,11084,5254,0.462418588,5344,0.470339729,764,0.067241683,11362,5617,0.4666833,6235,0.51802927,12036
23013,9453,0.461099459,8968,0.437442076,1810,0.088288376,270,0.013170089,20501,11430,0.532718121,9074,0.422912006,952,0.044369873,21456,13728,0.597389034,8816,0.383637946,436,0.01897302,22980,13223,0.599220556,8248,0.373770789,596,0.027008655,22067,12443,0.537564263,9148,0.395213203,1556,0.067222534,23147,822.11108,0.58483183,548.33331,0.39007232,1405.7222
6009,7093,0.375768171,10599,0.561506675,863,0.045719432,321,0.017005722,18876,8286,0.37146956,13601,0.609746257,419,0.018784184,22306,9813,0.421050373,12835,0.550716554,658,0.028233073,23306,8670,0.397961994,12365,0.567566327,751,0.034471679,21786,7944,0.343360996,13511,0.583981674,1681,0.072657331,23136,9845,0.36849198,16287,0.60961187,26717
37001,17459,0.37075025,29305,0.622305748,NA,0,327,0.006944002,47091,20686,0.381836641,33302,0.614711583,187,0.003451777,54175,28918,0.44936522,34859,0.541684148,576,0.008950632,64353,28875,0.426035765,38170,0.563178706,731,0.010785529,67776,29833,0.419256011,38815,0.54548393,2509,0.035260059,71157,38186,0.45078504,45490,0.53700864,84710
36111,38162,0.487849153,33447,0.427574305,5732,0.073275807,884,0.011300735,78225,45530,0.519085188,35234,0.401701022,6948,0.079213791,87712,52539,0.607661258,32527,0.3762043,1395,0.016134442,86461,43837,0.559752282,25572,0.326527485,8906,0.113720232,78315,42101,0.517497388,34006,0.417995206,5248,0.064507406,81355,42606,0.54857278,33580,0.43235865,77667
38077,2490,0.310667498,4999,0.623705552,240,0.029943855,286,0.035683094,8015,2821,0.343396226,5264,0.640779063,130,0.015824711,8215,3513,0.464498215,3900,0.515668386,150,0.019833399,7563,3198,0.420070931,4229,0.555497176,186,0.024431893,7613,2064,0.271865121,4767,0.627897787,761,0.100237092,7592,2510,0.32130057,5072,0.64925754,7812
45035,12168,0.361701495,20734,0.616331262,476,0.014149401,263,0.007817841,33641,14733,0.356584457,26006,0.629426144,578,0.013989399,41317,21806,0.416105333,29929,0.571109627,670,0.01278504,52405,23445,0.412364788,32531,0.572174831,879,0.015460382,56855,24055,0.38446785,34987,0.559192546,3525,0.056339604,62567,33824,0.43769249,41913,0.5423665,77278
23003,17196,0.489315084,16555,0.471075321,1055,0.030020203,337,0.009589392,35143,18988,0.517257348,17152,0.467242366,569,0.015500286,36709,19345,0.537450686,15898,0.441684725,751,0.020864589,35994,17777,0.525014767,15196,0.448789132,887,0.026196102,33860,13386,0.38140012,19419,0.553295153,2292,0.065304727,35097,198.77612,0.39535713,292.86566,0.58249718,502.77612
29149,1568,0.370422868,2521,0.595558705,60,0.014174344,84,0.019844082,4233,1823,0.390113418,2769,0.592552964,81,0.017333619,4673,1811,0.394467436,2652,0.577651928,128,0.027880636,4591,1419,0.320968107,2886,0.652793486,116,0.026238408,4421,865,0.185304199,3671,0.786418166,132,0.028277635,4668,823,0.17355546,3847,0.81126106,4742
17045,3216,0.390670554,4833,0.587099125,113,0.013726919,70,0.008503401,8232,3093,0.366947443,5258,0.62379879,78,0.009253767,8429,3743,0.453422168,4398,0.532768019,114,0.013809812,8255,2565,0.328047065,5132,0.656349917,122,0.015603018,7819,1793,0.227740379,5645,0.717007494,435,0.055252128,7873,1869,0.22926889,6169,0.75674683,8152
29025,1488,0.386493506,2220,0.576623377,76,0.01974026,66,0.017142857,3850,1645,0.385426429,2593,0.607544517,30,0.007029053,4268,1814,0.39745837,2654,0.58150745,96,0.021034181,4564,1312,0.314854812,2721,0.652987761,134,0.032157427,4167,838,0.194341373,3232,0.749536178,242,0.056122449,4312,897,0.19101363,3725,0.79322827,4696
48503,1843,0.265027322,5022,0.722174288,46,0.006614898,43,0.006183492,6954,1511,0.203941153,5874,0.792819544,24,0.003239304,7409,1303,0.178370979,5942,0.813415469,60,0.008213552,7305,992,0.13559322,6225,0.850874795,99,0.013531985,7316,876,0.113662904,6601,0.856494096,230,0.029843,7707,1036,0.12569764,7112,0.86289734,8242
8125,1082,0.248279027,3156,0.724185406,60,0.013767783,60,0.013767783,4358,1064,0.233384514,3456,0.758060978,39,0.008554508,4559,1117,0.249163507,3286,0.7329913,80,0.017845193,4483,987,0.215643435,3490,0.762508193,100,0.021848372,4577,726,0.151534126,3850,0.803590065,215,0.044875809,4791,763,0.15619242,4037,0.82640737,4885
40103,1416,0.301469023,3230,0.687672983,NA,0,51,0.010857994,4697,1335,0.250563063,3993,0.749436937,NA,,5328,1174,0.232245302,3881,0.767754698,0,0,5055,1143,0.246814943,3488,0.753185057,0,0,4631,901,0.184706847,3715,0.761582616,262,0.053710537,4878,1003,0.20311867,3821,0.77379507,4938
29173,2033,0.447600176,2446,0.538529282,36,0.007926024,27,0.005944518,4542,2031,0.403456496,2986,0.593166468,17,0.003377036,5034,2041,0.401455547,2987,0.587529504,56,0.011014949,5084,1736,0.34471803,3231,0.64158062,69,0.01370135,5036,1138,0.216103304,3969,0.753703,159,0.030193695,5266,1205,0.21282232,4396,0.77640408,5662
31143,610,0.233448144,1925,0.73670111,52,0.019900498,26,0.009950249,2613,549,0.201320132,2146,0.786945361,32,0.011734507,2727,668,0.262681872,1822,0.716476602,53,0.020841526,2543,528,0.214896215,1890,0.769230769,39,0.015873016,2457,413,0.159953524,2028,0.785437645,141,0.05460883,2582,527,0.18362369,2286,0.7965157,2870
56017,544,0.231292517,1733,0.736819728,13,0.005527211,62,0.026360544,2352,623,0.251209677,1812,0.730645161,45,0.018145161,2480,619,0.241419657,1834,0.715288612,111,0.043291732,2564,523,0.207952286,1895,0.753479125,97,0.038568588,2515,400,0.154679041,1939,0.749806651,247,0.095514308,2586,482,0.1870392,1999,0.7757082,2577
47123,5327,0.40967469,7514,0.577866646,78,0.005998616,84,0.006460048,13003,5349,0.343920787,10113,0.650228252,91,0.005850961,15553,5053,0.301186148,11484,0.684508553,240,0.014305299,16777,4372,0.267597013,11731,0.718019341,235,0.014383645,16338,3186,0.18639209,13374,0.782425554,533,0.031182355,17093,3760,0.18121356,16742,0.80688226,20749
45081,2682,0.389203309,4098,0.594688724,56,0.008126542,55,0.007981425,6891,3001,0.39601478,4537,0.598706783,40,0.005278438,7578,3323,0.386260607,5191,0.603394165,89,0.010345228,8603,3328,0.388603456,5135,0.599602989,101,0.011793554,8564,2813,0.328468006,5526,0.645259225,225,0.02627277,8564,2963,0.31949535,6210,0.66961396,9274
51550,33578,0.450197761,39684,0.532064088,732,0.009814306,591,0.007923845,74585,38744,0.423242045,52283,0.571142985,514,0.00561497,91541,53994,0.502171669,52625,0.489439272,902,0.008389059,107521,55052,0.498546525,53900,0.488114105,1473,0.013339371,110425,52627,0.466944679,54047,0.479543942,6031,0.053511379,112705,66377,0.52407724,58180,0.4593581,126655
21017,3048,0.42917488,3881,0.546465784,126,0.017741481,47,0.006617854,7102,3198,0.389193136,4953,0.602774735,66,0.008032129,8217,3385,0.406362545,4820,0.578631453,125,0.015006002,8330,3075,0.388110564,4692,0.592199924,156,0.019689512,7923,2791,0.317051005,5569,0.632625241,443,0.050323753,8803,3296,0.34180233,6190,0.64191639,9643
29039,1979,0.349461416,3530,0.623344517,81,0.014303373,73,0.012890694,5663,1910,0.307915525,4238,0.683217798,55,0.008866677,6203,2060,0.324205225,4194,0.660056657,100,0.015738118,6354,1537,0.254259719,4376,0.723904053,132,0.021836228,6045,1011,0.160782443,5021,0.798505089,256,0.040712468,6288,1143,0.16238102,5786,0.82199174,7039
53055,4426,0.525403609,3005,0.356718898,875,0.103869896,118,0.014007597,8424,6589,0.65315226,3290,0.326130056,209,0.020717684,10088,7374,0.700218403,2958,0.280885006,199,0.018896591,10531,7125,0.6725505,3111,0.293656787,358,0.033792713,10594,7172,0.665676629,2688,0.249489512,914,0.084833859,10774,9606,0.74488211,2994,0.23216501,12896
20165,505,0.272384035,1235,0.666127292,82,0.044228695,32,0.017259978,1854,517,0.288988262,1226,0.68529905,46,0.025712689,1789,504,0.282987086,1225,0.687815834,52,0.02919708,1781,367,0.233757962,1166,0.742675159,37,0.023566879,1570,233,0.155023287,1197,0.796407186,73,0.048569528,1503,291,0.16647597,1425,0.81521738,1748
48463,3436,0.40807601,4855,0.576603325,36,0.004275534,93,0.011045131,8420,3298,0.388777555,5148,0.60686078,37,0.004361665,8483,4126,0.470682181,4590,0.523613963,50,0.005703856,8766,3825,0.453467694,4529,0.536929461,81,0.009602845,8435,3867,0.431392236,4835,0.539379741,262,0.029228023,8964,4066,0.39387774,6160,0.59672576,10323
47061,2970,0.646214099,1553,0.337902524,37,0.008050479,36,0.007832898,4596,2787,0.566118221,2102,0.426975421,34,0.006906358,4923,1971,0.425518135,2563,0.553324698,98,0.021157168,4632,1643,0.387774369,2516,0.59381638,78,0.018409252,4237,999,0.209741759,3636,0.763384422,128,0.026873819,4763,985,0.16854894,4795,0.82049966,5844
54003,8797,0.382312038,13619,0.591873099,414,0.017992177,180,0.007822686,23010,12244,0.362409353,21293,0.630250111,248,0.007340536,33785,15994,0.428885552,20841,0.558859809,457,0.012254639,37292,14275,0.384025611,22156,0.59604003,741,0.019934359,37172,12321,0.287537923,28244,0.659136523,2285,0.053325554,42850,16075,0.32708663,32062,0.65238267,49146
6011,1745,0.31216458,3629,0.649194991,151,0.027012522,65,0.011627907,5590,1947,0.315763866,4142,0.671748297,77,0.012487837,6166,2569,0.399595583,3733,0.580650179,127,0.019754239,6429,2314,0.383493537,3601,0.596784886,119,0.019721578,6034,2661,0.401236429,3551,0.535434258,420,0.063329312,6632,3114,0.40589157,4399,0.57338375,7672
47055,5527,0.549076098,4377,0.434830121,79,0.007848202,83,0.008245579,10066,5273,0.457090846,6162,0.534153953,101,0.008755201,11536,4614,0.394730088,6902,0.590469672,173,0.01480024,11689,3760,0.348180387,6915,0.640337068,124,0.011482545,10799,2917,0.261919727,7970,0.715632576,250,0.022447697,11137,3298,0.24981064,9783,0.74102408,13202
47187,18745,0.320816718,38901,0.665782403,536,0.009173527,247,0.004227353,58429,21719,0.272930621,57409,0.721427046,449,0.005642334,79577,27886,0.297781005,64858,0.692586976,902,0.009632018,93646,25142,0.26128345,69850,0.725902832,1233,0.012813718,96225,31013,0.29182938,68212,0.641868431,7046,0.06630219,106271,50161,0.36104712,86469,0.62238359,138932
17027,6436,0.41719064,8588,0.556686329,295,0.019122318,108,0.007000713,15427,6797,0.396766097,10219,0.596520927,115,0.006712976,17131,7657,0.442243271,9357,0.54042971,300,0.017327019,17314,5596,0.340182371,10524,0.639756839,330,0.02006079,16450,3945,0.226476836,12412,0.712555256,1062,0.060967909,17419,4459,0.23297977,14264,0.7452845,19139
48293,2768,0.391236749,4212,0.595335689,57,0.008056537,38,0.005371025,7075,2752,0.352008186,5028,0.643131236,38,0.004860578,7818,2516,0.328802927,5079,0.66374804,57,0.007449033,7652,2208,0.29194764,5288,0.699193442,67,0.008858918,7563,1778,0.229745445,5796,0.748933971,165,0.021320584,7739,2213,0.2434008,6786,0.74637043,9092
48381,7209,0.172505384,33921,0.811701364,448,0.010720268,212,0.005072984,41790,7849,0.161545269,40520,0.833967934,218,0.004486797,48587,9468,0.182667078,41948,0.809306992,416,0.00802593,51832,7574,0.152406632,41447,0.834010786,675,0.013582582,49696,8367,0.15407421,43462,0.800331461,2476,0.045594328,54305,12750,0.19794448,50597,0.78552133,64412
13291,2230,0.320586544,4567,0.656555492,54,0.007763082,105,0.015094882,6956,2327,0.252249322,6847,0.742222222,51,0.005528455,9225,2486,0.233778446,8013,0.753526425,135,0.012695129,10634,2139,0.193067966,8773,0.791858471,167,0.015073563,11079,1963,0.162729006,9852,0.816712261,248,0.020558733,12063,2801,0.17964341,12651,0.81137764,15592
47079,6093,0.495003656,5944,0.482898692,125,0.010155171,147,0.011942481,12309,5728,0.470665571,6337,0.520706656,105,0.008627773,12170,5153,0.380435585,8182,0.604060539,210,0.015503876,13545,4339,0.340607583,8193,0.643143104,207,0.016249313,12739,3063,0.236616454,9508,0.734492082,374,0.028891464,12945,3547,0.23593189,11230,0.74697351,15034
20119,400,0.194836824,1604,0.781295665,33,0.016074038,16,0.007793473,2053,356,0.167845356,1748,0.824139557,17,0.008015087,2121,357,0.184878301,1540,0.797514241,34,0.017607457,1931,258,0.150965477,1428,0.83557636,23,0.013458163,1709,210,0.122093023,1415,0.822674419,95,0.055232558,1720,261,0.1444383,1508,0.83453238,1807
31121,848,0.253892216,2380,0.71257485,84,0.025149701,28,0.008383234,3340,833,0.227782335,2771,0.757724911,53,0.014492754,3657,986,0.287379773,2375,0.692218012,70,0.020402215,3431,925,0.265118945,2490,0.713671539,74,0.021209516,3489,602,0.158922914,2926,0.772439282,260,0.068637804,3788,740,0.17342395,3407,0.79845327,4267
18063,10786,0.26816837,28651,0.712339325,164,0.004077472,620,0.015414833,40221,13548,0.259034071,38430,0.734771137,324,0.006194792,52302,24548,0.377923178,39728,0.611623432,679,0.010453391,64955,21112,0.316787708,44312,0.664906068,1220,0.018306224,66644,22600,0.299104011,48337,0.639725248,4622,0.061170741,75559,32453,0.36699083,53688,0.60712427,88430
5109,1604,0.403928481,2275,0.572903551,45,0.011332158,47,0.01183581,3971,1310,0.389070389,2013,0.597861598,44,0.013068013,3367,1089,0.274583964,2727,0.687594554,150,0.037821483,3966,851,0.224656811,2847,0.751583949,90,0.02375924,3788,685,0.17206732,3150,0.791258478,146,0.036674202,3981,644,0.15167215,3519,0.82878006,4246
29071,16172,0.412614176,21863,0.557814972,670,0.017094453,489,0.012476399,39194,18556,0.409462024,26429,0.583189902,333,0.007348074,45318,21256,0.431217414,27355,0.55494695,682,0.013835636,49293,16347,0.349631056,29396,0.628724201,1012,0.021644744,46755,12341,0.246263445,35430,0.707002175,2342,0.04673438,50113,14561,0.27090234,38034,0.7076093,53750
5147,1699,0.64089023,898,0.338740098,19,0.007167107,35,0.013202565,2651,1972,0.651685393,1021,0.337409121,33,0.010905486,3026,1412,0.51140891,1206,0.436798261,143,0.051792829,2761,1340,0.499068901,1227,0.45698324,118,0.043947858,2685,1118,0.434850253,1347,0.523920653,106,0.041229094,2571,849,0.3438639,1543,0.6249494,2469
9011,60449,0.553831072,41168,0.3771794,6218,0.056969042,1312,0.012020486,109147,66062,0.558144643,49931,0.421857046,2367,0.01999831,118360,74745,0.599086282,48460,0.388410211,1560,0.012503507,124765,67144,0.583343469,46119,0.400679397,1839,0.015977133,115102,62278,0.504161,54058,0.437617382,7192,0.058221618,123528,3783.762,0.56917423,2719.5237,0.40908569,6647.8096
5047,2674,0.435504886,3277,0.533713355,100,0.016286645,89,0.014495114,6140,3008,0.412676636,4181,0.573604061,100,0.013719303,7289,1869,0.288648649,4411,0.681235521,195,0.03011583,6475,1726,0.263914373,4631,0.708103976,183,0.027981651,6540,1376,0.203249631,5039,0.744313146,355,0.052437223,6770,1299,0.1823158,5675,0.79649121,7125
32009,116,0.236252546,333,0.678207739,14,0.028513238,28,0.057026477,491,99,0.205821206,367,0.762993763,15,0.031185031,481,104,0.23690205,303,0.690205011,32,0.072892938,439,92,0.211494253,317,0.728735632,26,0.059770115,435,65,0.153664303,329,0.777777778,29,0.06855792,423,72,0.15189873,389,0.82067513,474
51185,7227,0.442180617,8655,0.529552129,162,0.009911894,300,0.01835536,16344,7184,0.410983982,10039,0.574313501,257,0.014702517,17480,5596,0.327999531,11201,0.656526581,264,0.015473888,17061,3661,0.206462892,13843,0.780678998,228,0.01285811,17732,2895,0.155930195,15168,0.81697727,503,0.027092535,18566,3205,0.15949242,16731,0.83259517,20095
29161,6262,0.387835997,9444,0.584912672,253,0.015669516,187,0.011581816,16146,6666,0.356470588,11874,0.634973262,160,0.00855615,18700,7394,0.380388929,11706,0.602222451,338,0.01738862,19438,5798,0.318746564,11895,0.653930731,497,0.027322705,18190,4766,0.256885679,12709,0.68501051,1078,0.058103811,18553,5619,0.28822774,13438,0.68930495,19495
21149,1747,0.434361014,2219,0.551715564,44,0.010939831,12,0.00298359,4022,1823,0.411048478,2584,0.582638106,28,0.006313416,4435,1963,0.44391678,2386,0.539574853,73,0.016508367,4422,1432,0.340952381,2705,0.644047619,63,0.015,4200,988,0.216381954,3381,0.740473062,197,0.043144985,4566,1074,0.22459222,3633,0.75972396,4782
40001,2361,0.395014221,3503,0.586079973,NA,0,113,0.018905806,5977,2562,0.340103544,4971,0.659896456,NA,,7533,2052,0.306726457,4638,0.693273543,0,0,6690,2127,0.326828519,4381,0.673171481,0,0,6508,1382,0.212191003,4787,0.734991555,344,0.052817442,6513,1387,0.19513224,5585,0.78573436,7108
18047,2591,0.310708718,5587,0.669984411,25,0.002997961,136,0.01630891,8339,2925,0.292734187,6977,0.698258607,90,0.009007206,9992,3404,0.320829406,7018,0.661451461,188,0.017719133,10610,2909,0.275473485,7424,0.703030303,227,0.021496212,10560,1969,0.178788704,8669,0.787160628,375,0.034050667,11013,2137,0.17781661,9691,0.80637378,12018
4021,19650,0.475902155,20122,0.487333495,904,0.021893921,614,0.014870429,41290,27252,0.421713967,37006,0.572653276,364,0.005632757,64622,44254,0.421936825,59421,0.566545579,1208,0.011517596,104883,44306,0.409047685,62079,0.573133915,1930,0.0178184,108315,47892,0.369691075,72819,0.562109212,8835,0.068199713,129546,75093,0.40503672,106966,0.57695335,185398
21057,736,0.244843646,2220,0.738522954,22,0.007318696,28,0.009314704,3006,848,0.2618092,2356,0.727384995,35,0.010805804,3239,697,0.249195567,2056,0.735073293,44,0.015731141,2797,599,0.209880869,2216,0.7764541,39,0.013665032,2854,459,0.149706458,2502,0.816046967,105,0.034246575,3066,508,0.1535207,2769,0.83680868,3309
