date,region,mean,median,lower_90,upper_90,lower_50,upper_50,new_cases
2020-04-23,AK,0.9518732325291399,0.9734448216532524,0.09918517233854812,1.7958223197937453,0.6866336477252597,1.385376963196027,2.0
2020-04-24,AK,0.9555908349098438,0.9755971276499962,0.1611465990636444,1.8207353412381324,0.7174896008928452,1.414023463619799,2.0
2020-04-25,AK,0.9543569927388642,0.9864343514237576,0.19295694492670964,1.8901072646208303,0.6279614145992215,1.3390033722279444,0.0
2020-04-26,AK,0.9530344903635132,0.9702366321248708,0.16518519309700913,1.8469376295266464,0.7837712044869547,1.4958103531247255,2.0
2020-04-27,AK,0.9511402649996626,0.986281519522762,0.09839499908775258,1.8164659179028977,0.7258674836273767,1.4315686867001236,4.0
2020-04-28,AK,0.947116690451732,0.9856158956177651,0.18236464940156694,1.8675159282875804,0.7388735201215827,1.4431309919513864,6.0
2020-04-29,AK,0.9498270635013476,0.9775274320960788,0.07130786726314538,1.7486726455592407,0.6809723544416006,1.3717960054146188,4.0
2020-04-30,AK,0.9447170716661962,0.9663645246165176,0.13529070650703845,1.8055754970732023,0.7109979909934865,1.3868817712455768,0.0
2020-05-01,AK,0.9480375094595512,0.990495798371948,0.24914129126272244,1.9082730877754677,0.6224997025914367,1.3201176813838391,9.0
2020-05-02,AK,0.9519372132114424,0.9659113889984794,0.1533352309604267,1.77552280958645,0.7065112865643459,1.4033140016179204,1.0
2020-05-03,AK,0.957914277001724,0.9716398228829674,0.19767364780188293,1.8358005041834768,0.7385661000148368,1.4414695277472271,3.0
2020-05-04,AK,0.9590958045752124,0.974898548893754,0.23091108937141575,1.822646081760821,0.7533739333001266,1.4214298052743914,2.0
2020-05-05,AK,0.964868018290002,0.9877133340709291,0.16687521151528772,1.7433605244831198,0.7092757356077783,1.3723702332945555,1.0
2020-05-06,AK,0.9673426563172309,0.9930939222955184,0.27727562972836445,1.759908681953587,0.7160181126133583,1.3961577530889464,1.0
2020-05-07,AK,0.970674697685796,1.0037397420787544,0.2302944329810412,1.7996214022508734,0.7021686200766796,1.3773775093130476,2.0
2020-05-08,AK,0.973324076094141,0.9741114100778404,0.2537615386879196,1.776387579863992,0.7867760942257137,1.4357838830040768,3.0
2020-05-09,AK,0.9835911099448368,1.0190104820386778,0.3082819983144649,1.8217034758305928,0.6826245939943223,1.3508711449327069,1.0
2020-05-10,AK,0.9858501694369364,1.0251878202964493,0.286668240552426,1.7802753509936589,0.7778623544104691,1.422597495341794,1.0
2020-05-11,AK,0.9913283699795729,1.0233327865278272,0.3435652932798574,1.7699449917521148,0.719199982615164,1.358783509961113,2.0
2020-05-12,AK,1.004169290523628,1.0375272629135148,0.3241072536601942,1.7820351721393408,0.8314990147619833,1.4853730895692678,2.0
2020-05-13,AK,1.0127356873522584,1.0517769581177745,0.3363271116987345,1.8050703847619929,0.7337452619401705,1.3738597585924996,0.0
2020-05-14,AK,1.0224339160548783,1.0566680163960989,0.3166068912788206,1.7951484407006633,0.7944408504717965,1.416526273714996,4.0
2020-05-15,AK,1.0311859223656852,1.0744047784308757,0.3678483678565191,1.816163669263001,0.7618370570015695,1.3544724050087995,1.0
2020-05-16,AK,1.0337092860831008,1.070721288951913,0.36903284293374,1.7910338462554878,0.7593159079721913,1.3667864992738277,4.0
