date,region,index,mean,median,lower_80,upper_80,symptomatic_onsets,positive_test_adjusted,positive_test_adjusted_raw,positive,tests,new_tests,new_cases,new_deaths
2020-04-04,VA,37,1.2187560344337374,1.2208350648999784,1.1307073993975447,1.2991166486462298,670.2639566453066,352.09842014331275,569.1854365235921,395.0,2547.0,2547.0,395.0,6.0
2020-04-05,VA,38,1.196616886857682,1.1934200221489741,1.102625054281963,1.2667024707353145,701.0370755807443,385.2281334009047,331.4244313934841,230.0,2119.0,2119.0,230.0,-1.0
2020-04-06,VA,39,1.175583643057132,1.1741480811751508,1.0944405314293284,1.2596066561852004,730.0195839533258,418.9300419424736,347.27516506882444,241.0,850.0,850.0,241.0,3.0
2020-04-07,VA,40,1.1543693218320028,1.1519641600798938,1.066688912265087,1.23461802977407,757.2377839736612,452.9426062786727,655.6439838436314,455.0,4124.0,4124.0,455.0,9.0
2020-04-08,VA,41,1.1360690744389133,1.131868053182668,1.053133124011364,1.211004618791463,782.6274884336727,487.0039174273616,449.5844460642044,312.0,2000.0,2000.0,312.0,12.0
2020-04-09,VA,42,1.1173720077019846,1.1185240073877614,1.033702047696423,1.1910339315380056,805.9721338352298,520.8732562749109,572.0673881009268,397.0,3008.0,2381.0,397.0,34.0
2020-04-10,VA,43,1.0990607418569,1.0980944794066616,1.0274152655869806,1.1832025518430518,827.1955947209335,554.3277088052633,672.9356933076392,467.0,2327.0,2433.0,467.0,12.0
2020-04-11,VA,44,1.0833211118852957,1.0806399848773671,1.0041002967007344,1.1528054406090202,846.234273545373,587.1653416492443,818.4742479630388,568.0,2536.0,2540.0,568.0,9.0
2020-04-12,VA,45,1.06954900999373,1.065732847833718,0.9998402929887952,1.1484200358183665,862.9097432574814,619.1898091716557,283.8722303674624,197.0,1990.0,1986.0,197.0,11.0
2020-04-13,VA,46,1.0569420074087343,1.05210544086971,0.9879072888867908,1.1341157915109614,877.250983764879,650.2262295544205,681.5815480396433,473.0,1368.0,1416.0,473.0,8.0
2020-04-14,VA,47,1.0483106514067602,1.0470375169205632,0.9816761474312502,1.1323495718775431,889.4865843297454,680.1052834530825,610.9737343949446,424.0,1358.0,1362.0,424.0,5.0
2020-04-15,VA,48,1.0361575697265195,1.0344755978284703,0.9510579865710462,1.1004795662429698,899.7867656328822,708.6669311551677,474.08103447154883,329.0,1433.0,1406.0,329.0,41.0
2020-04-16,VA,49,1.0285770524547084,1.0283021979896836,0.9514907726520482,1.1010875788126475,908.4356332773476,735.7651747475933,560.5395817915883,389.0,2316.0,2275.0,389.0,13.0
2020-04-17,VA,50,1.0193868865904785,1.0174330918773171,0.9351178118757816,1.0906013815152744,915.3793864181247,761.2799112640338,867.4674247777278,602.0,2515.0,2553.0,602.0,23.0
2020-04-18,VA,51,1.0075878367351296,1.0057177313931742,0.9315056141626656,1.0868782681990952,920.6970561878984,785.1270754472647,809.828393231035,562.0,2921.0,2934.0,562.0,27.0
2020-04-19,VA,52,0.9986510293376972,0.9947566553822668,0.9245123598136354,1.076815082524034,924.4975299742032,807.2587736923863,697.4322817149838,484.0,2815.0,2802.0,484.0,19.0
2020-04-20,VA,53,0.9922289260365802,0.9889733226244128,0.9058640836230027,1.0533357525466116,926.4589381777313,827.6509147472743,652.7620322662967,453.0,1971.0,2002.0,453.0,23.0
2020-04-21,VA,54,0.9838952620032532,0.9824958757564888,0.9095900144075454,1.0581521219538472,926.5779519225084,846.2910101427126,922.224504747086,640.0,1628.0,1619.0,640.0,24.0
2020-04-22,VA,55,0.9789852507211332,0.975895185210903,0.9080052356867726,1.0549559563064748,925.2888021086586,863.1861853874037,916.4606015924167,636.0,2424.0,2424.0,636.0,25.0
2020-04-23,VA,56,0.9762365014389792,0.9762062028795658,0.8877278201099815,1.0390187759765126,922.7196803770876,878.3327793781161,1054.7942773044797,732.0,4126.0,4111.0,732.0,23.0
2020-04-24,VA,57,0.9685648609349564,0.9681234641940364,0.8967255203530423,1.044796897850345,919.0491995948904,891.7174843784044,814.9547929747565,596.0,4546.0,4551.0,596.0,38.0
2020-04-25,VA,58,0.9647963734521324,0.9627904976302002,0.8986843236780998,1.0408604789322733,914.6967549885901,903.3518130447952,1112.4333088511726,772.0,4120.0,3202.0,772.0,26.0
2020-04-26,VA,59,0.9600980999683602,0.957293153834654,0.8868793209590764,1.0385010489861373,909.4751135274072,913.2639786622644,870.3493763550623,604.0,3092.0,3958.0,604.0,12.0
2020-04-27,VA,60,0.9591122260001276,0.955425509810636,0.8951658821896318,1.0419395988721645,903.2814017973253,921.5021612538933,814.1513205970369,565.0,4082.0,4079.0,565.0,10.0
2020-04-28,VA,61,0.9559283226494384,0.9519291239706832,0.8902458668063752,1.0302594182168494,896.3197381095323,928.1458229967693,1158.5445340885267,804.0,2637.0,2619.0,804.0,34.0
2020-04-29,VA,62,0.9523457063071308,0.9498047051778524,0.8717556294291658,1.0090581006344508,888.9272502599672,933.2772779884983,896.2869405510742,622.0,2702.0,2642.0,622.0,30.0
2020-04-30,VA,63,0.9513659009962734,0.9491965788860424,0.8763985800191212,1.016060454452275,881.2215892058667,936.9632523136754,994.4381780695024,885.0,5532.0,5569.0,885.0,30.0
2020-05-01,VA,64,0.9485523355909112,0.9461460253043024,0.8740257619782855,1.0236576915008009,873.0403913204727,939.2831034645204,442.62728346358773,1055.0,14816.0,14931.0,1055.0,29.0
2020-05-02,VA,65,0.9440017186581836,0.9405047939477597,0.8674182514442005,1.0167760145604618,864.509617186817,940.3245973950227,1196.0099045938773,830.0,0.0,-4344.0,830.0,35.0
2020-05-03,VA,66,0.9394881540004214,0.9371221487177565,0.8583244241510196,1.0066295847587254,855.6915516793302,940.1887107887812,988.1813759046013,940.0,5913.0,5906.0,940.0,44.0
2020-05-04,VA,67,0.934567113160402,0.9309725759839372,0.8633734161656241,1.0138251810511256,846.3364077154123,938.9702213632712,1183.0411224958714,821.0,4304.0,4291.0,821.0,24.0
2020-05-05,VA,68,0.9281770190273668,0.926063841738536,0.8554998155532747,0.9963418067652668,836.2904366599014,936.7565568742212,1100.9055025418338,764.0,1406.0,1415.0,764.0,29.0
2020-05-06,VA,69,0.9249493576280916,0.9267474182619336,0.8576431471321766,0.9997384843001316,825.5261935927014,933.6308017058006,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-07,VA,70,0.9195783470484384,0.9187216155509168,0.8568750057947758,0.99404288010846,813.9756706443692,929.6580482080487,860.3255638612982,1314.0,9494.0,9444.0,1314.0,56.0
