date,region,mean,median,lower_90,upper_90,lower_50,upper_50,new_cases
2020-04-02,AK,0.6752724828135981,0.6648166873253322,0.20931582097637666,1.2281084120949748,0.5561995165219157,0.957363997873572,10.0
2020-04-03,AK,0.6755692966758805,0.6669852855005076,0.2136070839192515,1.2315870742871768,0.5599402169210047,0.9503405553244474,14.0
2020-04-04,AK,0.6747643761680162,0.6640069909132691,0.21871496468469226,1.2476739192900803,0.5577453162794004,0.948144262411608,14.0
2020-04-05,AK,0.6738309861720017,0.6679229216259934,0.2130618176453552,1.2357721063339615,0.5457564768897957,0.9402387607755208,14.0
2020-04-06,AK,0.67253526937301,0.6694323869055594,0.2226064485064056,1.2332765216207644,0.5633196595525629,0.9518804677128342,6.0
2020-04-07,AK,0.6718469961680191,0.666428650390146,0.2462238670361911,1.2312207287225143,0.5551305628835143,0.9359513681653512,22.0
2020-04-08,AK,0.6706719256221826,0.6620639452751045,0.2230556466008532,1.2260137104533635,0.5588467479711371,0.936474215782964,13.0
2020-04-09,AK,0.6706266076643933,0.6621172102274988,0.2350036739176733,1.2242142925754271,0.5578356770466325,0.9384131823753076,9.0
2020-04-10,AK,0.6677618279023556,0.6591749220551434,0.2412248333656719,1.2228179152821763,0.5390397439153429,0.9145205578924184,11.0
2020-04-11,AK,0.6653180302811598,0.6553137766962002,0.21772471668983426,1.1932558608731771,0.5544197448437455,0.9270046227894008,11.0
2020-04-12,AK,0.6676411029785781,0.6549470218258475,0.2169393255189625,1.2052573258228476,0.5508705352207036,0.9329549019576522,15.0
2020-04-13,AK,0.6665002630853449,0.6574183458688221,0.22884151898715085,1.223770353710144,0.5744943523056097,0.9489764034645212,5.0
2020-04-14,AK,0.6650333760806469,0.6470040941811566,0.21261720128657996,1.2008417785287206,0.547607836146436,0.9161164031182748,8.0
2020-04-15,AK,0.6662962511537359,0.6528567349394073,0.2436238788871468,1.2168018644213912,0.5217092484771636,0.8965698909760417,8.0
2020-04-16,AK,0.6651597742508069,0.6551889519005585,0.22910580183278825,1.2206766365443222,0.543677132255898,0.9318937764630002,7.0
2020-04-17,AK,0.6613971501465069,0.6481937533138992,0.2308280729534596,1.215358828169542,0.5018848711860613,0.8776985701160117,9.0
2020-04-18,AK,0.6624968813556801,0.6517330265105961,0.19568507034854413,1.2128121874388071,0.5299243410585323,0.9078129993137181,5.0
2020-04-19,AK,0.6634198082154924,0.6547953301593716,0.2318677688613016,1.2581573529626264,0.5004870957226114,0.8806948390661247,5.0
2020-04-20,AK,0.6653728678567828,0.6614792402657079,0.1836212087210816,1.2202816130597665,0.5327161074193638,0.9091087811958029,2.0
2020-04-21,AK,0.664768857137557,0.657368527102739,0.19791394748978336,1.2517320196215886,0.520252234979288,0.90486413853964,8.0
2020-04-22,AK,0.6641238529226043,0.6519193123284821,0.19989700998562235,1.2512209143854185,0.5226226027198062,0.8971188531634751,6.0
2020-04-23,AK,0.6653971562699107,0.6568111635450221,0.16565500965893362,1.2076725316993766,0.5092586976938017,0.8848797364606275,2.0
2020-04-24,AK,0.6628536032021027,0.6450017494285692,0.19245272040557973,1.2046368086341908,0.5002347011720383,0.8839886762070448,2.0
2020-04-25,AK,0.6632400658787457,0.6523392565593664,0.19690742465962827,1.2015320736395076,0.5271712292197396,0.9236294747202002,0.0
2020-04-26,AK,0.6632341905873389,0.6509536965229399,0.21357976432635886,1.24784029326128,0.4976800970602777,0.8926239431294108,2.0
2020-04-27,AK,0.6630152120458167,0.6474684278761089,0.20482777202585545,1.2461495086321848,0.4862036281094228,0.8893853592000903,4.0
2020-04-28,AK,0.6653245275992299,0.6532961842278879,0.16391418506262484,1.2309506718784715,0.4949522725457277,0.8954715444458837,6.0
2020-04-29,AK,0.6659514575537195,0.6483988199766121,0.22123730939310204,1.2721787527669726,0.4921606759180417,0.8849570364054721,4.0
2020-04-30,AK,0.6680047822753553,0.6444511111814484,0.17700021276186495,1.2217072375942066,0.4882598924567078,0.8941950507384309,0.0
2020-05-01,AK,0.6699778151052502,0.6515313139399973,0.19832587892105288,1.223263103029522,0.501291469217282,0.9132367109266348,9.0
2020-05-02,AK,0.6696060894766984,0.6477807681202774,0.15001339791132698,1.1917601147671597,0.4620726999615988,0.8726567138241167,1.0
2020-05-03,AK,0.6689597082048239,0.6431448182129964,0.1902391498156196,1.2136307528352377,0.4861363562195715,0.8842119741888835,3.0
2020-05-04,AK,0.6717082603046622,0.6477993527561912,0.15447289444867995,1.2037876742782787,0.5051882934813441,0.9095973395297112,2.0
2020-05-05,AK,0.6726793392676871,0.6551541579752107,0.15576585176913893,1.2133588954099388,0.5160230851525867,0.9264375552460992,1.0
2020-05-06,AK,0.6763422627282165,0.6525511473144453,0.16768417620920162,1.2362338661445915,0.5543710379111028,0.9613681433956168,1.0
2020-05-07,AK,0.6749954034671806,0.6557644081761559,0.11572533560918626,1.2129932207670564,0.4545191712862511,0.8789593078909603,2.0
2020-05-08,AK,0.6762236096197484,0.6528019050609921,0.14983538192906234,1.2652701947253373,0.4892080267805075,0.9057243159959064,3.0
2020-05-09,AK,0.6731644543966294,0.6544684440165698,0.1917841887074833,1.2721699042119936,0.5058308511648567,0.9152040868369486,1.0
2020-05-10,AK,0.6739587678271941,0.6508689619365438,0.09358866137716558,1.2377489977145055,0.5015186599396481,0.9110744459817148,1.0
2020-05-11,AK,0.673393872923074,0.6570678451006486,0.09991264136652103,1.2247042749245458,0.542128706206956,0.9778026328013596,2.0
2020-05-12,AK,0.6710093708894618,0.6712154890918802,0.07295257987467915,1.2130914026120159,0.5157830297702606,0.9577394209108796,2.0
2020-05-13,AK,0.6686456933927002,0.6641871146128788,0.16485213695315662,1.3194646574285844,0.5251755876890395,0.9598011750523184,0.0
2020-05-14,AK,0.6690771853015779,0.6569827359432979,0.14183544382620974,1.302404714087856,0.5158953611973389,0.9459888421606234,4.0
2020-05-15,AK,0.6673232335471139,0.6567078952308708,0.06081113409731258,1.2454959167493014,0.4652038560645675,0.9236029842409892,1.0
2020-05-16,AK,0.6700131935944097,0.6570666926423292,0.1316351813459294,1.2975326121636903,0.5124846044649743,0.9767869542085696,4.0
2020-05-17,AK,0.6693380283706083,0.660453149487723,0.12968086740038678,1.2896005455727328,0.5130519300549486,0.9824118883352936,4.0
2020-05-18,AK,0.6682782117088907,0.6518302654385284,0.06764929151235753,1.2445794868142157,0.4945377760140951,0.9678733271604064,3.0
2020-05-19,AK,0.6658605072551046,0.6432450026803154,0.04191188143708646,1.2289214852074641,0.5279047309611483,0.9784611608929572,0.0
2020-05-20,AK,0.6679814808955943,0.6602511412353703,0.07671048944867159,1.2632509063716146,0.5216670649614622,0.9846871352236878,3.0
2020-04-02,AL,0.9578090463441846,0.9667173704640496,0.8125572767195155,1.0710053318815285,0.9079269597697,0.995267251566634,156.0
2020-04-03,AL,0.9577713911388442,0.9646204723143164,0.8358399647000563,1.070187752303955,0.919664420249512,0.9993611294206634,199.0
2020-04-04,AL,0.9570423174537286,0.9653499574395774,0.8453118076132967,1.0689041488922528,0.921918432791912,1.0012603232680124,148.0
2020-04-05,AL,0.9555362268418448,0.9625538481361652,0.838127187254864,1.0511405226993713,0.9049150360183184,0.9903192073598264,216.0
2020-04-06,AL,0.9549221871618389,0.961187172009611,0.8285949014894097,1.0456546983369277,0.924310748104804,1.002882705294838,172.0
2020-04-07,AL,0.953662106619414,0.95914755286623,0.8384740486650684,1.053168607256467,0.924060529866914,0.9973943190302704,151.0
2020-04-08,AL,0.9542891759165202,0.9633760595246708,0.8312602013993335,1.043369046567322,0.9374489536827388,1.0146967263726998,250.0
2020-04-09,AL,0.9543726469578964,0.9608120842470592,0.8566757833285085,1.0605049490248448,0.9293914219917664,1.0025818829020607,400.0
2020-04-10,AL,0.9544792464321384,0.9640875066014988,0.8403790182509239,1.05912944017438,0.9266936783209152,1.0016345919669605,199.0
2020-04-11,AL,0.9545106107140894,0.9628532711181206,0.8468105798175287,1.0656111788404572,0.9286800254471776,1.000528485978024,223.0
2020-04-12,AL,0.9567098611702326,0.967028226815992,0.8408885757537009,1.0578392966108086,0.9475102739744748,1.0185702129264829,334.0
2020-04-13,AL,0.9585243922789054,0.9663281218559524,0.8509990390150869,1.0656345643931069,0.9429108113319864,1.016745184070597,209.0
2020-04-14,AL,0.962435556988778,0.9677087233210316,0.8637314689433642,1.0873198930188426,0.9405063496118936,1.0155329530611348,142.0
2020-04-15,AL,0.9661238008836424,0.9692262471074542,0.8607156841911585,1.0770391307239084,0.9274573401779118,0.9989759384456564,237.0
2020-04-16,AL,0.9699808232050514,0.9699096481828036,0.8704074041775615,1.071586152912871,0.931233182159375,1.002214821947062,232.0
