date,region,index,mean,median,lower_80,upper_80,symptomatic_onsets,positive_test_adjusted,positive_test_adjusted_raw,positive,tests,new_tests,new_cases,new_deaths
2020-03-17,ME,15,1.223240087414752,1.2234307486467393,1.0823137260202742,1.3291294406416778,19.57052991258751,12.888893639654805,16.932376108601847,15.0,554.0,554.0,15.0,0.0
2020-03-18,ME,16,1.2014468466760613,1.1957221546128465,1.0675495913988795,1.2949241160674505,20.449470199400963,13.838378974644108,12.417075812974687,11.0,378.0,378.0,11.0,0.0
2020-03-19,ME,17,1.1792993807040548,1.1762963461380742,1.0687842885200216,1.2744431305816215,21.29921508576905,14.610092680628453,11.288250739067898,10.0,344.0,344.0,10.0,0.0
2020-03-20,ME,18,1.1604047113855185,1.1608992820865471,1.039284900442195,1.2444884343948992,22.110233093007498,15.444798311335536,4.515300295627159,4.0,264.0,264.0,4.0,0.0
2020-03-21,ME,19,1.1367674408721369,1.1338748218240666,1.042098978494986,1.2329891804331417,22.86947771042388,16.32019276343279,18.06120118250864,16.0,16.0,16.0,16.0,0.0
2020-03-22,ME,20,1.1157533843175285,1.1135557248650536,1.0038055467511255,1.1885736907014386,23.533647115932048,17.212378448907774,18.06120118250864,16.0,16.0,16.0,16.0,0.0
2020-03-23,ME,21,1.095959301387866,1.094454466663295,0.9926112391373658,1.1747189535732518,24.1795367024212,18.095127007376426,20.31885133032221,18.0,545.0,545.0,18.0,0.0
2020-03-24,ME,22,1.0764819073678853,1.075320759506611,0.9774793940210238,1.1535225189069511,24.735304765052685,19.00925105594889,20.31885133032221,18.0,241.0,241.0,18.0,0.0
2020-03-25,ME,23,1.0614116285252768,1.05730732691593,0.976391705750644,1.14815500791737,25.203580812932657,19.880316350246908,27.091801773762953,24.0,187.0,187.0,24.0,0.0
2020-03-26,ME,24,1.04113456894155,1.0426598560963327,0.9529134610246196,1.1226677870425623,25.59297142776113,20.71175536243574,6.772950443440738,6.0,223.0,223.0,6.0,0.0
2020-03-27,ME,25,1.026719818491176,1.0245644434640897,0.935640762428163,1.0973296200346279,25.909161281507398,21.522121180483733,14.674725960788267,13.0,13.0,13.0,13.0,1.0
2020-03-28,ME,26,1.0144255900907797,1.0103775461767928,0.9274830713839308,1.0872609536009878,26.14376033354744,22.32319639775765,48.53947817799196,43.0,43.0,43.0,43.0,0.0
2020-03-29,ME,27,1.0055883310846192,1.0039317821312292,0.9120241475774432,1.085165304532857,26.29661304500625,23.065148191871085,47.41065310408518,42.0,42.0,42.0,42.0,2.0
2020-03-30,ME,28,0.9975777173314524,0.9970277094382208,0.919506796018723,1.0857220389788795,26.383221106499988,23.763735366792588,24.834151625949374,22.0,22.0,22.0,22.0,0.0
2020-03-31,ME,29,0.9917756966787572,0.9889081981635092,0.9027788346761484,1.0658349707528492,26.41917869100811,24.38344475737101,15.601507105228714,28.0,2722.0,2722.0,28.0,2.0
2020-04-01,ME,30,0.9872445219854072,0.9836754083110002,0.9030225380557441,1.0657193654506747,26.41421577102468,24.961522448325052,46.28182803017838,41.0,41.0,41.0,41.0,2.0
2020-04-02,ME,31,0.9869705161538098,0.9805336127635832,0.8990762721868738,1.0595546677161087,26.3752659281528,25.466344815674127,36.12240236501727,32.0,32.0,32.0,32.0,0.0
2020-04-03,ME,32,0.9867254811741516,0.9824334823842218,0.9011154494726134,1.0594748084286467,26.310712259918947,25.914217691175562,63.214204138780225,56.0,56.0,56.0,56.0,2.0
2020-04-04,ME,33,0.9864525658682902,0.9852418898043926,0.8957932293198061,1.0569178262821757,26.23573733592917,26.2854675361058,27.091801773762953,24.0,24.0,24.0,24.0,1.0
2020-04-05,ME,34,0.9880600361469941,0.9896557009167378,0.9141805995129746,1.0767876297598913,26.161204804777604,26.602979848469314,15.803551034695056,14.0,14.0,14.0,14.0,0.0
2020-04-06,ME,35,0.988724022842046,0.9891527358542892,0.9045737995123512,1.066195426630657,26.08792017620593,26.85363746573357,32.735927143296905,29.0,29.0,29.0,29.0,0.0
2020-04-07,ME,36,0.9902222796138512,0.9926091027833834,0.9047724629246756,1.0631511354451362,26.018812558255092,27.05567348566116,22.5765014781358,20.0,20.0,20.0,20.0,2.0
2020-04-08,ME,37,0.9965828805756748,0.9928697613322616,0.919551239050768,1.0755767000924448,25.95629488880504,27.2044765212502,20.31885133032221,18.0,18.0,18.0,18.0,2.0
2020-04-09,ME,38,1.0007978516000575,0.996856325530708,0.9113981510007888,1.0708451608420433,25.90173705443611,27.318460550999287,25.962976699856164,23.0,23.0,23.0,23.0,2.0
2020-04-10,ME,39,1.0083863755033051,1.0080399755304406,0.9143818571142566,1.0765715977671164,25.867312351805893,27.39736693055527,29.349451921576534,26.0,26.0,26.0,26.0,1.0
2020-04-11,ME,40,1.014258809864127,1.011863539402261,0.9210022877738818,1.0887851847473078,25.86012850469839,27.45739237655624,33.864752217203694,30.0,30.0,30.0,30.0,2.0
2020-04-12,ME,41,1.0237678073743477,1.0180360016789805,0.9410349976038545,1.1071486247191962,25.884299926244587,27.48013888291075,19.190026256415425,17.0,17.0,17.0,17.0,0.0
2020-04-13,ME,42,1.0307070651832198,1.0256725744310495,0.9469541354201356,1.1047975303698243,25.942149236921765,27.493463435025106,17.65171154961067,65.0,5585.0,5585.0,65.0,0.0
2020-04-14,ME,43,1.0394511764357193,1.0350232784546,0.9627801339622304,1.1203405797612451,26.039363408919943,27.49922933059609,40.637702660644436,36.0,36.0,36.0,36.0,1.0
2020-04-15,ME,44,1.0508488641796374,1.0467252560507792,0.9649210307205291,1.1261914009436174,26.17761550326957,27.506619859272647,21.80543821678988,36.0,2504.0,2504.0,36.0,4.0
2020-04-16,ME,45,1.0607625855989569,1.0578307394296207,0.9901340751072348,1.1559372559606744,26.356248629306656,27.508431922337863,29.349451921576534,26.0,26.0,26.0,26.0,3.0
2020-04-17,ME,46,1.06970534565589,1.069276207659407,0.9793442869347596,1.151518669933487,26.585098419273525,27.52359311858953,34.99357729111049,31.0,31.0,31.0,31.0,2.0
2020-04-18,ME,47,1.0745137897090349,1.073231721536572,0.978886825779407,1.151179384417896,26.868570197226237,27.551733664577032,22.5765014781358,20.0,20.0,20.0,20.0,3.0
2020-04-19,ME,48,1.0823032215780557,1.0826714383383846,0.9899743564340568,1.162573066009085,27.201249305363806,27.59934577035761,22.5765014781358,20.0,20.0,20.0,20.0,2.0
2020-04-20,ME,49,1.0895444519849753,1.0861783053580103,0.9901723150647156,1.1735136042906968,27.570878080238472,27.673859889578303,9.030600591254318,8.0,8.0,8.0,8.0,1.0
2020-04-21,ME,50,1.0956585665573964,1.0933227352046058,1.014875056130266,1.1953751288503502,27.977223409352398,27.772941289921704,14.674725960788267,13.0,13.0,13.0,13.0,1.0
2020-04-22,ME,51,1.1015477498752408,1.1033209385868452,1.0207613932099509,1.2025961698473373,28.42715171050293,27.906672433716626,10.567326005398641,19.0,2727.0,2727.0,19.0,3.0
2020-04-23,ME,52,1.1059417442990902,1.1058426218537667,1.02286738955082,1.2050517671367251,28.920519761200605,28.07546460080636,33.864752217203694,30.0,30.0,30.0,30.0,5.0
2020-04-24,ME,53,1.1081526315914123,1.1070299479225605,1.019276179731605,1.1982198303345926,29.454504930894657,28.28576266258912,31.60710206939012,28.0,28.0,28.0,28.0,3.0
2020-04-25,ME,54,1.108981462987023,1.1056162664036449,1.007494722342797,1.1937340857856398,30.023913393685888,28.52800293181303,28.220626847669745,25.0,25.0,25.0,25.0,3.0
2020-04-26,ME,55,1.1084298663407055,1.1058222023342272,1.0151774587073263,1.1929041655896513,30.620565133957058,28.812144560343608,28.220626847669745,25.0,25.0,25.0,25.0,0.0
2020-04-27,ME,56,1.1037445646038462,1.1027654137012348,1.0133456815015902,1.1941401674640906,31.23660085010253,29.138776917643003,9.030600591254318,8.0,8.0,8.0,8.0,1.0
2020-04-28,ME,57,1.100746312356734,1.1001600544718897,1.0119815438837958,1.196840498498781,31.864460441806226,29.50243831642928,19.190026256415425,17.0,17.0,17.0,17.0,0.0
2020-04-29,ME,58,1.096988782983199,1.0929196534583192,1.0133341838809735,1.1833219853392376,32.48790647981231,29.91048473346497,8.735431932620088,16.0,2778.0,2778.0,16.0,1.0
2020-04-30,ME,59,1.088636730165192,1.0860819097328138,0.992476630860784,1.1711567494439206,33.09982354161644,30.355938276182684,44.024177882364796,39.0,39.0,39.0,39.0,1.0
2020-05-01,ME,60,1.0813194866774625,1.0779917257509313,0.9917316459587778,1.1686304932353022,33.70236577714279,30.836304414705342,31.60710206939012,28.0,28.0,28.0,28.0,2.0
2020-05-02,ME,61,1.0725805072219738,1.0738231830655471,0.9917213346164164,1.1554964926400328,34.28014098301412,31.346286142137608,32.735927143296905,29.0,29.0,29.0,29.0,1.0
2020-05-03,ME,62,1.0636863244654478,1.0614746736471132,0.9855306276854012,1.1466394949459038,34.81935447745162,31.88787201129664,37.25122743892406,33.0,33.0,33.0,33.0,1.0
2020-05-04,ME,63,1.056186686814013,1.0554139488501195,0.9667385211535516,1.1291679100915604,35.31443045273701,32.439700790087144,22.5765014781358,20.0,20.0,20.0,20.0,0.0
2020-05-05,ME,64,1.048437178501985,1.047455027232222,0.9690547811646152,1.1282384509584793,35.75995510557658,33.01363652824182,23.70532655204259,21.0,21.0,21.0,21.0,4.0
2020-05-06,ME,65,1.0395246295094944,1.0383166948079268,0.9663183545099012,1.1258988108606844,36.15662064051274,33.59501635320142,16.498563457821508,28.0,2574.0,2574.0,28.0,1.0
2020-05-07,ME,66,1.032556908580595,1.0308734036111051,0.9422838522738072,1.1025908826401143,36.5051009123563,34.17603744088793,85.79070561691603,76.0,76.0,76.0,76.0,0.0
2020-05-08,ME,67,1.0224262713624226,1.0194553062444158,0.9504479655101628,1.1056779365684466,36.799667493587386,34.74973880889838,49.668303251898756,44.0,44.0,44.0,44.0,1.0
2020-05-09,ME,68,1.0134832110024037,1.0131745693616792,0.9375110358856886,1.0919528324501218,37.04029449250244,35.309213399329636,38.38005251283085,34.0,34.0,34.0,34.0,1.0
2020-05-10,ME,69,1.001953656490867,0.996893848595608,0.915227081935286,1.0696362316841526,37.22107060511491,35.84817007186178,31.60710206939012,28.0,28.0,28.0,28.0,0.0
2020-05-11,ME,70,0.9922413422788942,0.9896603874400584,0.9229008635796144,1.0874172654494256,37.33549244845173,36.36070625411057,29.349451921576534,26.0,26.0,26.0,26.0,1.0
2020-05-12,ME,71,0.9853457835665844,0.9848518895096388,0.9146727588094508,1.0765683038236018,37.374606877240616,36.841554782486185,16.932376108601847,15.0,15.0,15.0,15.0,0.0
2020-05-13,ME,72,0.9773681193674156,0.9752241233370558,0.8976213633829891,1.0573008673320408,37.335386083913534,37.285839485066326,42.895352808458014,38.0,38.0,38.0,38.0,1.0
2020-05-14,ME,73,0.9685181918564456,0.9648718527854984,0.8786973098922463,1.0380683756214917,37.233536578401946,37.68869452081057,56.44125369533949,50.0,50.0,50.0,50.0,3.0
2020-05-15,ME,74,0.9597347538559732,0.9561553046590076,0.8895782694420014,1.0395090076319926,37.0782777154297,38.044975022809574,42.895352808458014,38.0,38.0,38.0,38.0,0.0
2020-05-16,ME,75,0.9541198794873658,0.950576988067266,0.8761797712287065,1.0265077058331895,36.86423137871293,38.349522346718004,50.79712832580554,45.0,45.0,45.0,45.0,1.0
2020-05-17,ME,76,0.9462436395161724,0.9447600900776564,0.8562821336430547,1.0105497269714556,36.5879563077803,38.598544837496405,44.024177882364796,39.0,39.0,39.0,39.0,0.0
2020-05-18,ME,77,0.9401549352494848,0.93779675184987,0.8649293814211969,1.019511522599831,36.260994875276076,38.78998599639301,29.349451921576534,26.0,26.0,26.0,26.0,1.0
2020-05-19,ME,78,0.9354395651829548,0.9355529518194116,0.8488582021753894,1.0057241970054445,35.88828194052458,38.92247314899625,31.60710206939012,28.0,28.0,28.0,28.0,2.0
2020-05-20,ME,79,0.9284317066730654,0.9265171433127491,0.856966268212614,1.0138685785407782,35.471426830779244,38.994817583996685,8.804835576472962,78.0,13436.0,13436.0,78.0,0.0
2020-05-21,ME,80,0.9237763267395508,0.923829111070608,0.8362411886445649,0.987853507817804,35.01940292235827,39.00679622323255,65.47185428659381,58.0,58.0,58.0,58.0,0.0
2020-05-22,ME,81,0.9162758673530904,0.9096539327879232,0.8348726849122922,0.9886474482756279,34.532717947169694,38.959131291364606,80.14658024738208,71.0,71.0,71.0,71.0,2.0
2020-05-23,ME,82,0.9113977873761968,0.9069092821066936,0.8289736463235791,0.9884616884741032,34.013981397365896,38.85324123442137,73.37362980394134,65.0,65.0,65.0,65.0,2.0
2020-05-24,ME,83,0.9098083066613872,0.9079499588095924,0.8220069337945052,0.9747585326445346,33.461028964265296,38.69131718620047,47.41065310408518,42.0,42.0,42.0,42.0,1.0
2020-05-25,ME,84,0.9054938908608274,0.90529081571927,0.8316688120600157,0.9863950900549032,32.87658737429458,38.47582173081907,21.447676404229007,19.0,19.0,19.0,19.0,0.0
2020-05-26,ME,85,0.9004805050422214,0.8979466319579466,0.8240342067047712,0.978269438362128,32.27919859883547,38.2094472011214,39.50887758673765,35.0,35.0,35.0,35.0,1.0
2020-05-27,ME,86,0.8984097585874636,0.8957336833353636,0.8148197759447373,0.9699486389493259,31.674056322576014,37.89473023921008,5.270203814896074,28.0,8058.0,8058.0,28.0,2.0
2020-05-28,ME,87,0.8961774350438729,0.8919591536231866,0.8170903860361503,0.9786949439760908,31.05375482590885,37.534035241320794,58.69890384315307,52.0,52.0,52.0,52.0,3.0
2020-05-29,ME,88,0.8935926945663213,0.8904445809889892,0.8182398601144807,0.9859327004929356,30.423122454704927,37.13070805512761,41.766527734551225,37.0,37.0,37.0,37.0,1.0
2020-05-30,ME,89,0.8909664038164918,0.8858875575124299,0.8152111727662013,0.9917902845122109,29.79126196159602,36.68901087531528,22.00378359607905,56.0,3860.0,3860.0,56.0,4.0
2020-05-31,ME,90,0.8869571830028083,0.8811792773131039,0.7920259682851017,0.9688746984196724,29.15956607159757,36.21278862735761,48.53947817799196,43.0,43.0,43.0,43.0,0.0
2020-06-01,ME,91,0.8824663936128904,0.8778102226577449,0.7937863638655239,0.986700430585937,28.526628145000227,35.705625641121834,27.091801773762953,24.0,24.0,24.0,24.0,0.0
2020-06-02,ME,92,0.8799027494590507,0.8789380206564923,0.7838570840539807,0.9729331828066918,27.88860129525865,35.17139310776325,12.733823790234652,28.0,3335.0,3335.0,28.0,5.0
2020-06-03,ME,93,0.8756287724712724,0.8761220755325245,0.7785117958478893,0.9761482669481156,27.241783598610038,34.61401663407641,46.28182803017838,41.0,41.0,41.0,41.0,1.0
2020-06-04,ME,94,0.8727305227882703,0.8670069553753181,0.77474382748557,0.9844006351746974,26.59104144064385,34.037161449663145,13.304292713168097,28.0,3192.0,3192.0,28.0,0.0
2020-06-05,ME,95,0.8702997295395952,0.8641307206351976,0.7626261157771118,0.9809766302975416,25.93878141618237,33.443716816264526,40.637702660644436,36.0,1331.0,1331.0,36.0,3.0
2020-06-06,ME,96,0.8679788556104451,0.8644631011345245,0.7520532348587164,0.97535079112253,25.287171898707108,32.8356709957669,45.79507800909335,42.0,1391.0,1391.0,42.0,0.0
2020-06-07,ME,97,0.8660446358776024,0.8625761688747668,0.7471818576310896,0.9748255799892972,24.6423870474792,32.214794225878315,51.92595339971233,46.0,46.0,46.0,46.0,1.0
2020-06-08,ME,98,0.865162592258787,0.8608491342593905,0.7244478967868118,0.96883801369478,24.008046843576807,31.58277300174743,10.201946430276882,18.0,2676.0,2676.0,18.0,0.0
2020-06-09,ME,99,0.8647404021180434,0.8577122796151322,0.7390562045643223,0.9824509883912944,23.38639569052381,30.94121512658989,20.31885133032221,18.0,775.0,775.0,18.0,1.0
2020-06-10,ME,100,0.8637789668632475,0.8592112351894191,0.7325881653905137,0.9837525166185028,22.780940361295627,30.29205327925286,30.93248055811583,31.0,1520.0,1520.0,31.0,0.0
2020-06-11,ME,101,0.8616463964218054,0.8533220572707748,0.7478523966428984,1.0000721108327013,22.19416229027155,29.637587710498327,29.993857006614967,30.0,1517.0,1517.0,30.0,0.0
2020-06-12,ME,102,0.8616789127778302,0.8566973373956183,0.7305327935030553,0.9974127124608564,21.62598865640902,28.98024831534507,57.27358457500897,54.0,1430.0,1430.0,54.0,0.0
2020-06-13,ME,103,0.8623604097401791,0.8545571779798373,0.7120086812597113,0.9915277174041128,21.07356190015549,28.322623566917482,37.32113280577025,36.0,1463.0,1463.0,36.0,0.0
2020-06-14,ME,104,0.8611811910592315,0.8534614465135246,0.6971944916302553,0.9904631103167439,20.538822036185703,27.66740964125515,36.20743852443094,36.0,1508.0,1508.0,36.0,0.0
2020-06-15,ME,105,0.8590453808942864,0.8518825398016117,0.6822508808988382,0.9838457753186242,20.02781768774688,27.017192301315077,19.190026256415425,17.0,1113.0,1113.0,17.0,1.0
2020-06-16,ME,106,0.8589812076888363,0.8483346458124528,0.6854200781161207,0.9916152901814544,19.53969556841479,26.37415614212816,10.007481175740812,9.0,1364.0,1364.0,9.0,0.0
2020-06-17,ME,107,0.8585741603833301,0.8487438379757468,0.6743204290028441,0.990321545519614,19.068487567335136,25.740203797829302,15.320094639405687,17.0,1683.0,1683.0,17.0,1.0
2020-06-18,ME,108,0.8581119823660942,0.846873748860683,0.6938437298657157,1.001776892891614,18.614328120123922,25.117372328462995,47.41065310408518,42.0,42.0,42.0,42.0,0.0
2020-06-19,ME,109,0.8578467912044588,0.8510770445121166,0.6965687961977577,1.013951648594032,18.180263635984236,24.50761248365812,17.118390172699357,35.0,3101.0,3101.0,35.0,0.0
2020-06-20,ME,110,0.8580025918562105,0.8495722500659142,0.6626623603698603,0.9956648837024352,17.765309249903762,23.91228541448454,15.70071810870769,25.0,2415.0,2415.0,25.0,0.0
2020-06-21,ME,111,0.8586821569339159,0.8491929597623804,0.6886039903936579,1.0200388839282604,17.36937878142961,23.332313586473997,20.37984301041168,19.0,1414.0,1414.0,19.0,0.0
2020-02-25,NH,0,1.2066419769868282,1.2008344007703862,1.0423148310810513,1.365623566283366,93.08181667665028,0.0,0.0,0.0,0.0,,,
2020-02-26,NH,1,1.2062139707998032,1.2045628733096572,1.0357490700250978,1.3471448828655486,0.8099172531554683,0.0,0.0,0.0,0.0,,,
2020-02-27,NH,2,1.2035664420710592,1.200173495883653,1.0422745162619569,1.3392265111854282,11.481595893727373,0.0,0.0,0.0,0.0,,,
2020-02-28,NH,3,1.199526672391894,1.1948771227299506,1.0633785434558745,1.3530966189653155,21.75984273421601,6.116239121941455,0.0,0.0,0.0,,,
2020-02-29,NH,4,1.1966336211296562,1.190623998789602,1.056894559808413,1.3304047802495689,23.21564227316412,9.497647316003118,0.0,0.0,0.0,,,
2020-03-01,NH,5,1.1950495044171623,1.1912066359568996,1.067812522088168,1.3389800408859749,22.64921414291937,11.420018866646789,0.0,0.0,0.0,,,
2020-03-02,NH,6,1.1949329832699342,1.1937402020069576,1.0595088685121885,1.3164978148362216,23.044990041067546,12.899917691455428,0.0,0.0,0.0,,,
2020-03-03,NH,7,1.1997592907182977,1.1928757043319185,1.0653308555679857,1.3105117143462808,23.955768311434536,14.760011686325711,0.0,0.0,0.0,,,
2020-03-04,NH,8,1.205333490754597,1.2023859927009743,1.0715338412244024,1.3111702595690078,24.86008428897444,16.02631545154335,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,NH,9,1.2123997702442508,1.208290894258564,1.0824498739625672,1.3132757223886102,25.736369332279097,17.91461686236045,0.0,0.0,0.0,-6.0,-12.0,0.0
2020-03-06,NH,10,1.2203579756584442,1.216356720037875,1.119777362710752,1.3446747104331194,26.66754747709825,18.63186789401529,138.60736013037626,72.0,55.0,56.0,72.0,0.0
2020-03-07,NH,11,1.2259768938917703,1.2202374146539792,1.092853203966308,1.320944187590643,27.68061523226261,19.60250268002833,0.0,0.0,0.0,-52.0,-72.0,0.0
2020-03-08,NH,12,1.2345360180903155,1.2252818259997205,1.1192105000446952,1.3451391002822075,28.77809043470884,20.988101767501853,3.850204448066008,2.0,22.0,20.0,2.0,0.0
2020-03-09,NH,13,1.2446311826713947,1.2445661471850131,1.1189820975296956,1.3410437095966743,29.957036900926727,21.71112138405228,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,NH,14,1.2522073942651883,1.2526609560690425,1.1616694075189935,1.3851881895536946,31.22599016064465,22.7036125416345,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,NH,15,1.2593205556361469,1.256523270773276,1.148121291542644,1.3628993754926748,32.600573918275835,23.632621240965303,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,NH,16,1.2662999395534973,1.2656525995443575,1.1495833784291414,1.3598567707878622,34.08645048259608,24.9208897744305,3.850204448066008,2.0,74.0,58.0,2.0,0.0
2020-03-13,NH,17,1.2712590302347724,1.2699229173978923,1.1482235477258944,1.368085518769696,35.684534896460626,25.783536970943327,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,NH,18,1.2799349303326244,1.2808893680287166,1.1573415022852809,1.3799184961901634,37.3995425851629,26.78781058612733,1.925102224033004,1.0,129.0,119.0,1.0,0.0
2020-03-15,NH,19,1.2821547446579775,1.2824652511378924,1.1705588403583869,1.3966136867476444,39.23440704296024,27.904593802738823,11.550613344198025,6.0,129.0,65.0,6.0,0.0
2020-03-16,NH,20,1.2860972559619075,1.2847563326473894,1.1590053778963223,1.3799842294650269,41.12138833985296,29.10555401855438,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,NH,21,1.2855582894648048,1.2824309386951305,1.1808744772734003,1.3938455180922715,43.24210935996469,30.35234245275496,7.700408896132015,4.0,188.0,88.0,4.0,0.0
2020-03-18,NH,22,1.283968593160154,1.27890053548963,1.1711034667811289,1.3853778450940069,45.46363114894992,31.76212193993335,17.325920016297033,9.0,180.0,167.0,9.0,0.0
2020-03-19,NH,23,1.2786465338982071,1.2762788919200203,1.1826405054776703,1.385111781371466,47.786347852279164,33.189618739925805,25.02632891242905,13.0,144.0,121.0,13.0,0.0
2020-03-20,NH,24,1.2766641978303648,1.2726350741597674,1.1467949047960209,1.3719432967017555,50.219403917255036,34.66778158535699,8.655681738870513,5.0,529.0,129.0,5.0,0.0
2020-03-21,NH,25,1.2716724475781631,1.2696154317460049,1.1597810551099927,1.3778627180489629,52.74626500607661,36.26538563986142,18.315422559450003,11.0,550.0,239.0,11.0,0.0
2020-03-22,NH,26,1.2609881927431217,1.25937369740038,1.1406855154200777,1.3575461963260804,55.36295147820504,38.03507590465813,19.251022240330038,10.0,242.0,225.0,10.0,0.0
2020-03-23,NH,27,1.247044090938053,1.2417468863700751,1.1342983657642791,1.3559573618036107,58.06896056209857,39.88301817158792,25.02632891242905,13.0,129.0,199.0,13.0,0.0
2020-03-24,NH,28,1.235253529287951,1.2286605585912405,1.1313306247076225,1.3577092605396741,60.82672612132147,41.85955039684367,44.277351152759095,23.0,76.0,96.0,23.0,1.0
2020-03-25,NH,29,1.221226087595055,1.2141025404486547,1.1035034122858876,1.3284689436727162,63.58177898666339,43.89454251133273,7.532782486260282,7.0,851.0,916.0,7.0,0.0
2020-03-26,NH,30,1.2047901061613628,1.199898567961792,1.0712088140908045,1.2940962419771775,66.3151986354173,46.083888399400365,45.63120740756444,29.0,582.0,674.0,29.0,0.0
2020-03-27,NH,31,1.1887665184959355,1.192655525355367,1.0632841454072122,1.2920264682834222,69.01557299929864,48.35858146793819,40.42714670469308,21.0,295.0,415.0,21.0,0.0
2020-03-28,NH,32,1.1707525360082862,1.1709511891023303,1.059597545413005,1.281375903186709,71.6438152978683,50.7490186395883,55.82796449695712,29.0,0.0,290.0,29.0,1.0
2020-03-29,NH,33,1.15450265881488,1.1604164412525249,1.042076274287732,1.2561243003212224,74.16751652797524,53.19388546638071,27.97038513038179,27.0,884.0,895.0,27.0,0.0
2020-03-30,NH,34,1.1356222676933474,1.1354496494251178,1.017325302035729,1.2202157393258313,76.55849568700569,55.72497957153928,111.543377341352,100.0,821.0,962.0,100.0,1.0
2020-03-31,NH,35,1.118376445847803,1.11599003344166,1.0013245279525131,1.2018313085371402,78.79823587597573,58.28621034449061,0.0,0.0,0.0,27.0,0.0,0.0
2020-04-01,NH,36,1.103324926177066,1.1016650489129751,1.002008399877857,1.1930305798729366,80.85570912989756,60.8878859795109,131.1955800357766,101.0,705.0,673.0,101.0,1.0
2020-04-02,NH,37,1.0867067222402922,1.0868594128123499,0.9930637268059797,1.1826122685944205,82.70855612507685,63.48223252353787,0.0,0.0,122.0,93.0,0.0,0.0
2020-04-03,NH,38,1.0701411492627313,1.073434696011624,0.9746772538632352,1.1561221414324063,84.36467204409995,66.07310293786522,106.75656136655735,64.0,549.0,561.0,64.0,1.0
2020-04-04,NH,39,1.0530982486054528,1.0496320833954096,0.955965211134964,1.1384011424914708,85.81506042295952,68.62076882213915,117.43123566601324,61.0,431.0,451.0,61.0,2.0
2020-04-05,NH,40,1.036829648055502,1.0362500982592848,0.9493848884379612,1.1257662116130462,87.03166714622849,71.12361036902763,141.02178966876903,81.0,526.0,527.0,81.0,2.0
